"unique_record_id","title","authors","year","doi_or_identifier","source_occurrence_ids","source_occurrence_count","original_phase2_screening_state","original_phase2_evidence_level","phase2a1_scoped_disposition","broader_review_relevance","disposition_reason","eligible_for_later_synthesis","current_evidence_depth","full_text_access_status","likely_load_bearing","methodological_family","candidate_gap_affected","evidence_location","notes"
"P2UT-0180","Beyond the Lower Bound: Bridging Regret Minimization and Best Arm Identification in Lexicographic Bandits","Bo Xue; Yuanyu Wan; Zhichao Lu; Qingfu Zhang","2026","10.1609/aaai.v40i32.39959","C0336","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","lower_bound_or_complexity_context","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0181","Model Selection for Nonnested Linear Mixed Models","Ché L. Smith","2019","10.17615/effc-ef08","C0267","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","metabolic_model_validation_or_discrimination","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0182","Variational Bayesian Inference for Modelswith Nuisance Parameters and an Intractable Likelihood","Yu-Hsiu Tseng; Minh-Ngoc Tran; Robert Kohn","2024","10.21203/rs.3.rs-4487816/v1","C0487","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","nuisance_parameter_methods","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0183","Topics in the Sequential Design of Experiments","Michael Woodroofe","1992","10.21236/ada249799","C0188","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","active_sequential_or_controlled_testing","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0185","Fundamental Limitations of Fixed-Budget Best-Arm Identification","Motti Goldberger","2026","10.2139/ssrn.6858879","C0333","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","active_sequential_or_controlled_testing","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0186","Sequential Design of Experiments","Christine Anderson-Cook","2017","10.2172/1367830","C0183","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","active_sequential_or_controlled_testing","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0187","tcaSIM: A Simulation Program for Optimal Design of 13C Tracer Experiments for Analysis of Metabolic Flux by NMR and Mass Spectroscopy","Jeffry R. Alger; A. Dean Sherry; Craig R. Malloy","2019","10.2174/2213235x07666181219115856","A0170","1","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","OUT_OF_SCOPE_FOR_PHASE2A1","RELEVANT_OUTSIDE_NARROW_REPAIR","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","PERIPHERAL","domain_context_or_application","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_2_SUPPORTING. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0188","Heteroskedasticity-Robust Tests in Regressions Directions","Davidson; Mackinnon; Davidson","1985","10.2307/20076563","DCL0106","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","OUT_OF_SCOPE_FOR_PHASE2A1","RELEVANT_OUTSIDE_NARROW_REPAIR","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","PERIPHERAL","model_misspecification_context","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0189","Optimal Input Design for Autoregressive Model Discrimination with Constrained Output Variance","Katsuji Uosaki; Ippel Tanaka; Hiroshi Sugiyama","1983","10.23919/acc.1983.4788316","C0037","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","experimental_design_for_model_discrimination","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0190","On one twoepoch linear model with the nuisance parameters","Karel Hron","2008","10.2478/s12175-007-0059-7","C0236","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","nuisance_parameter_methods","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0191","Fixed-Budget Best-Arm Identification in Structured Bandits","MohammadJavad Azizi; Branislav Kveton; Mohammad Ghavamzadeh","2022","10.24963/ijcai.2022/388","C0343","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","active_sequential_or_controlled_testing","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0192","A Simulation Study on the Interaction Effects of Underfactoring and Nuisance Parameters on Model Fit Indices","Melanie Viola Partsch; Philipp Sterner; David Goretzko","2024","10.31234/osf.io/qy2e3","C0234","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","FALSE_POSITIVE_CONFIRMED","NOT_RELEVANT_TO_ANY_REVIEW_QUESTION","Record-level title/abstract scope assessment: this is a simulation study of factor-analysis underfactoring and generic fit indices; it addresses neither stable-isotope metabolic tracing nor a transferable experimental-design, composite-testing, mechanism-discrimination, or scientific-software method relevant to this review.","no","DISCOVERY_ONLY","NOT_ASSESSED","FALSE_POSITIVE","unrelated_to_gap01_or_gap03","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. FALSE_POSITIVE_CONFIRMED is based on the separately preserved record-level scope decision and not on screening priority."
"P2UT-0193","Insights from Interpretable Machine Learning into the Interplay of Model Misspecifications, Fit Indices, and Nuisance Parameters","Melanie Viola Partsch; Mirka Henninger; Carmen Ximénez; David Goretzko","2026","10.31234/osf.io/yfx6s_v1","C0238","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","FALSE_POSITIVE_CONFIRMED","NOT_RELEVANT_TO_ANY_REVIEW_QUESTION","Record-level title/abstract scope assessment: this is an interpretable-machine-learning analysis of generic model-fit indices; it addresses neither stable-isotope metabolic tracing nor a transferable experimental-design, composite-testing, mechanism-discrimination, or scientific-software method relevant to this review.","no","DISCOVERY_ONLY","NOT_ASSESSED","FALSE_POSITIVE","unrelated_to_gap01_or_gap03","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. FALSE_POSITIVE_CONFIRMED is based on the separately preserved record-level scope decision and not on screening priority."
"P2UT-0194","Optimal input design for model discrimination","Karel J. Keesman; Eric Walter","2012","10.3182/20120711-3-be-2027.00126","C0043","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","experimental_design_for_model_discrimination","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0195","Optimal Experimental Design for Probabilistic Model Discrimination Using Polynomial Chaos","Stefan Streif; Felix Petzke; Ali Mesbah; Rolf Findeisen; Richard D. Braatz","2014","10.3182/20140824-6-za-1003.01562","C0034","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","experimental_design_for_model_discrimination","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0196","rodd: Optimal Discriminating Designs","Roman Guchenko","2014","10.32614/cran.package.rodd","C0032","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","PERIPHERAL","adjacent_statistical_or_decision_theory","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0197","A simulation-free constrained regression approach for flux estimation in isotopically nonstationary metabolic flux analysis with applications in microalgae","","2023","10.3389/fpls.2023.1140829","AC0334","1","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","OUT_OF_SCOPE_FOR_PHASE2A1","RELEVANT_OUTSIDE_NARROW_REPAIR","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","PERIPHERAL","domain_context_or_application","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_2_SUPPORTING. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0198","Systematic comparison of local approaches for isotopically nonstationary metabolic flux analysis","","2023","10.3389/fpls.2023.1178239","AC0279","1","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","OUT_OF_SCOPE_FOR_PHASE2A1","RELEVANT_OUTSIDE_NARROW_REPAIR","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","PERIPHERAL","domain_context_or_application","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_2_SUPPORTING. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0199","Entropy-Based Experimental Design for Optimal Model Discrimination in the Geosciences","Wolfgang Nowak; Anneli Guthke","2016","10.3390/e18110409","C0030","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","experimental_design_for_model_discrimination","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0200","Bayesian Input Design for Linear Dynamical Model Discrimination","Piotr Bania","2019","10.3390/e21040351","C0076","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","experimental_design_for_model_discrimination","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0201","Hierarchical Harmonization of Atom-Resolved Metabolic Reactions across Metabolic Databases","Huan Jin; Hunter Moseley","2021","10.3390/metabo11070431","DCL0073","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","OUT_OF_SCOPE_FOR_PHASE2A1","RELEVANT_OUTSIDE_NARROW_REPAIR","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","PERIPHERAL","model_misspecification_context","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0202","md_harmonize: A Python Package for Atom-Level Harmonization of Public Metabolic Databases","Huan Jin; Hunter Moseley","2023","10.3390/metabo13121199","DCL0080","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","scientific_software_or_workflow","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0203","Chemical Structure Representation Standardization Is Needed to Generalize Metabolite-Pathway Involvement Prediction Across KEGG, Reactome, and MetaCyc Knowledgebases","Erik D. Huckvale; Hunter N. B. Moseley","2026","10.3390/metabo16060357","DCL0082","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","OUT_OF_SCOPE_FOR_PHASE2A1","RELEVANT_OUTSIDE_NARROW_REPAIR","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","PERIPHERAL","model_misspecification_context","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0204","Trans-Dimensional Diffusive Nested Sampling for Metabolic Network Inference","Johann F. Jadebeck; Wolfgang Wiechert; Katharina Nöh","2025","10.3390/psf2025012005","B-AUDIT-000172","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","metabolic_model_or_mechanism_analysis","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0205","THE EFFICIENCY OF EMPIRICAL LIKELIHOOD WITH NUISANCE PARAMETERS","Wang","2014","10.3844/jmssp.2014.125.129","C0496","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","nuisance_parameter_methods","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0206","A nondegenerate Vuong test and post selection confidence intervals for semi/nonparametric models","Zhipeng Liao; Xiaoxia Shi","2020","10.3982/qe1312","C0252","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","PERIPHERAL","adjacent_statistical_or_decision_theory","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0207","A nondegenerate Vuong test","Xiaoxia Shi","2015","10.3982/qe382","C0251","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","PERIPHERAL","adjacent_statistical_or_decision_theory","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0208","Nuisance Parameters","","2022","10.4135/9781071812082.n401","C0226","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","nuisance_parameter_methods","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0209","Nuisance Parameters","","2004","10.4135/9781412950589.n640","C0243","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","nuisance_parameter_methods","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0210","On the Complexity of Best Arm Identification in Multi-Armed Bandit Models","Emilie Kaufmann; Olivier Cappé; Aurélien Garivier","2014","10.48550/arxiv.1407.4443","C0625","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","PERIPHERAL","adjacent_statistical_or_decision_theory","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0212","Deep Multi-Agent Reinforcement Learning for Decentralized Active Hypothesis Testing","Hadar Szostak; Kobi Cohen","2023","10.48550/arxiv.2309.08477","C0165","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","active_sequential_or_controlled_testing","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0213","P Values and Nuisance Parameters","Demortier, Luv","2008","10.5170/cern-2008-001.23","C0664","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","FULL_TEXT_EXCLUDED","ASSESSED_AND_EXCLUDED_AT_FULL_TEXT","Secondary/expository workshop review; no original load-bearing fixed-sample theorem.","no","FULL_TEXT_INSPECTED","INSPECTED:open_access","POTENTIALLY_LOAD_BEARING","fixed_sample_nuisance_parameter_testing","GAP-01;GAP-03","CERN-2008-001, pp. 23-33: Abstract and Section 1 identify a review; Section 3 reviews nuisance treatments; Section 4 equation (29) is asymptotic; Section 5 summarizes.","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0214","Minimax Optimal Algorithms for Fixed-Budget Best Arm Identification","Junpei Komiyama; Taira Tsuchiya; Junya Honda","2022","10.52202/068431-0755","C0339","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","active_sequential_or_controlled_testing","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
