"phase2_record_id","workstream","search_source","query_id","date","title","authors","year","doi_or_identifier","source_native_id","duplicate_group","screening_state","exclusion_reason","evidence_level","final_record_id","notes"
"B-AUDIT-000154","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","One‐shot 13C15N‐metabolic flux analysis for simultaneous quantification of carbon and nitrogen flux","Khushboo Borah; Martin Beyß; Ye Xu; Jim Barber; Catia Costa; Jane Newcombe; Axel Theorell; Melanie J. Bailey; Dany J. V. Beste; Johnjoe McFadden; Katharina Nöh","2023","https://doi.org/10.15252/msb.202211099","https://openalex.org/W4318219817","B-ONE-SHOT-2023","DUPLICATE","DUPLICATE_OF_P0047","LEVEL_3_DISCOVERY_ONLY","P0047","forward citation result from the stated anchor."
"B-AUDIT-000155","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Quantitative modeling of pentose phosphate pathway response to oxidative stress reveals a cooperative regulatory strategy","Julien Hurbain; Quentin Thommen; François Anquez; Benjamin Pfeuty","2022","https://doi.org/10.1016/j.isci.2022.104681","https://openalex.org/W4283700072","B-10.1016/j.isci.2022.104681","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000156","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","A pathogen-specific isotope tracing approach reveals metabolic activities and fluxes of intracellular Salmonella","Karin Mitosch; Martin Beyß; Prasad Phapale; Bernhard Drotleff; Katharina Nöh; Theodore Alexandrov; Kiran Raosaheb Patil; Athanasios Typas","2023","https://doi.org/10.1371/journal.pbio.3002198","https://openalex.org/W4385971524","B-10.1371/journal.pbio.3002198","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000157","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","PolyRound: polytope rounding for random sampling in metabolic networks","Axel Theorell; Johann F. Jadebeck; Katharina Nöh; Jörg Stelling","2021","https://doi.org/10.1093/bioinformatics/btab552","https://openalex.org/W3184431546","B-10.1093/bioinformatics/btab552","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000158","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","hopsy — a methods marketplace for convex polytope sampling in Python","Richard D. Paul; Johann F. Jadebeck; Anton Stratmann; Wolfgang Wiechert; Katharina Nöh","2024","https://doi.org/10.1093/bioinformatics/btae430","https://openalex.org/W4400184628","B-10.1093/bioinformatics/btae430","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000159","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","HOPS: high-performance library for (non-)uniform sampling of convex-constrained models","Johann F. Jadebeck; Axel Theorell; Samuel Leweke; Katharina Nöh","2020","https://doi.org/10.1093/bioinformatics/btaa872","https://openalex.org/W3092362783","B-10.1093/bioinformatics/btaa872","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000160","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Real-time agent-based crowd simulation with the Reversible Jump Unscented Kalman Filter","Robert Clay; J. Ward; Patrícia Ternes; Minh Kieu; Nick Malleson","2021","https://doi.org/10.1016/j.simpat.2021.102386","https://openalex.org/W3188318191","B-10.1016/j.simpat.2021.102386","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000161","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Metabolic Networks, Microbial Consortia, and Analogies to Smart Grids","Axel Theorell; Jörg Stelling","2022","https://doi.org/10.1109/jproc.2022.3158396","https://openalex.org/W4221061692","B-10.1109/jproc.2022.3158396","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000162","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","13C metabolic flux analysis: Classification and characterization from the perspective of mathematical modeling and application in physiological research of neural cell","Birui Tian; Meifeng Chen; Lunxian Liu; Bin Rui; Zhouhui Deng; Zhengdong Zhang; Tie Shen","2022","https://doi.org/10.3389/fnmol.2022.883466","https://openalex.org/W4296109320","B-10.3389/fnmol.2022.883466","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000163","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Rethinking 13C-metabolic flux analysis – The Bayesian way of flux inference","Axel Theorell; Johann F. Jadebeck; Wolfgang Wiechert; Johnjoe McFadden; Katharina Nöh","2024","https://doi.org/10.1016/j.ymben.2024.03.005","https://openalex.org/W4393942099","B-10.1016/j.ymben.2024.03.005","DUPLICATE","DUPLICATE_OF_B-AUDIT-000025","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000164","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Anomaly Intrusion Detection of Wireless Communication Network-Based on Markov Chain Model","Huifang Zhang; Wangsen Lan; Desheng Zhang","2022","https://doi.org/10.1155/2022/3255006","https://openalex.org/W4284693474","B-10.1155/2022/3255006","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000165","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Stochastic simulation algorithm for isotope-based dynamic flux analysis","Quentin Thommen; Julien Hurbain; Benjamin Pfeuty","2022","https://doi.org/10.1016/j.ymben.2022.11.001","https://openalex.org/W4309269726","B-10.1016/j.ymben.2022.11.001","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000166","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Unbiased metabolic flux inference through combined thermodynamic and <sup>13</sup> C flux analysis","Joana Saldida; Anna Paola Muntoni; Daniele De Martino; Georg Hubmann; Bastian Niebel; Anna Mareike Schmidt; Alfredo Braunstein; Andreas Milias‐Argeitis; Matthias Heinemann","2020","https://doi.org/10.1101/2020.06.29.177063","https://openalex.org/W3037347004","B-10.1101/2020.06.29.177063","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000167","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Quantitative Metabolic Flux Analysis Based on Isotope Labeling","Wolfgang Wiechert; Katharina Nöh","2021","https://doi.org/10.1002/9783527823468.ch3","https://openalex.org/W3171525230","B-10.1002/9783527823468.ch3","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000168","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Bayesian multi-model-based <sup>13</sup> C <sup>15</sup> N-metabolic flux analysis quantifies carbon-nitrogen metabolism in mycobacteria","Khushboo Borah; Martin Beyß; Ye Xu; Jim Barber; Catia Costa; Jane Newcombe; Axel Theorell; Melanie J. Bailey; Dany J. V. Beste; Johnjoe McFadden; Katharina Nöh","2022","https://doi.org/10.1101/2022.03.08.483448","https://openalex.org/W4220948432","B-ONE-SHOT-2023","DUPLICATE","DUPLICATE_OF_B-AUDIT-000102","LEVEL_3_DISCOVERY_ONLY","P0047","forward citation result from the stated anchor."
"B-AUDIT-000169","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Quantitative modeling of pentose phosphate pathway response to oxidative stress reveals a cooperative regulatory strategy","Julien Hurbain; Quentin Thommen; François Anquez; Benjamin Pfeuty","2022","https://doi.org/10.1101/2022.02.04.478659","https://openalex.org/W4210367446","B-10.1101/2022.02.04.478659","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000170","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","PEtab Select: specification standard and supporting software for automated model selection","Dilan Pathirana; Frank Bergmann; Domagoj Dorešić; Polina Lakrisenko; Sebastian Persson; Niklas Neubrand; Jens Timmer; Clemens Kreutz; Harald Binder; Marija Cvijović; Daniel Weindl; Jan Hasenauer; the PEtab Select community","2025","https://doi.org/10.1101/2025.05.12.653312","https://openalex.org/W4410454601","B-10.1101/2025.05.12.653312","TITLE_ABSTRACT_INCLUDED","NA","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000171","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","hopsy - a methods marketplace for convex polytope sampling in Python","Richard D. Paul; Johann F. Jadebeck; Anton Stratmann; Wolfgang Wiechert; Katharina Nöh","2023","https://doi.org/10.1101/2023.12.22.573091","https://openalex.org/W4390166608","B-10.1101/2023.12.22.573091","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000172","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Trans-Dimensional Diffusive Nested Sampling for Metabolic Network Inference","Johann F. Jadebeck; Wolfgang Wiechert; Katharina Nöh","2025","https://doi.org/10.3390/psf2025012005","https://openalex.org/W4414516522","B-10.3390/psf2025012005","TITLE_ABSTRACT_INCLUDED","NA","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000173","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Multi-omic data fusion reveals the <i>in vivo</i> enzyme kinetics of <i>Vibrio natriegens</i> at the genome-scale","St. Elmo Wilken; Martin Beyß; Miroslav Kratochvíl; Alexa Grebel; Karen Methling; Anja Stefanski; Paul London; Michael Lalk; Klaus Schaper; Ilka Maria Axmann; Katharina Maria Noeh; Philipp Westhoff; Oliver Ebenhoeh","2026","https://doi.org/10.64898/2026.06.02.729587","https://openalex.org/W7163658958","B-10.64898/2026.06.02.729587","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000174","B","supplementary web search","PHASE2-SEARCH-0110","2026-07-31","Parameter identifiability and model selection for partial differential equation models of cell invasion","Yue Liu; Kevin Suh; Philip K. Maini; Daniel J. Cohen; Ruth E. Baker","2023","arXiv:2309.01476","https://arxiv.org/abs/2309.01476","B-arxiv:2309.01476","TITLE_ABSTRACT_INCLUDED","NA","LEVEL_3_DISCOVERY_ONLY","","Structured transcription; source did not expose a native export or total count."
"B-AUDIT-000175","B","supplementary web search","PHASE2-SEARCH-0110","2026-07-31","Establishment and Solution of a Multi-Stage Decision Model Based on Hypothesis Testing and Dynamic Programming Algorithm","Ziyang Liu; Yurui Hu; Yihan Deng","2025","arXiv:2503.05807","https://arxiv.org/abs/2503.05807","B-arxiv:2503.05807","TITLE_ABSTRACT_EXCLUDED","OUT_OF_SCOPE_FOR_WORKSTREAM_B_AFTER_TITLE_ABSTRACT_SCREEN","LEVEL_3_DISCOVERY_ONLY","","Structured transcription; source did not expose a native export or total count."
"B-AUDIT-000176","B","supplementary web search","PHASE2-SEARCH-0110","2026-07-31","Control of diffusion-driven pattern formation behind a wave of competency","Yue Liu; Philip K. Maini; Ruth E. Baker","2021","arXiv:2110.07990","https://arxiv.org/abs/2110.07990","B-arxiv:2110.07990","TITLE_ABSTRACT_EXCLUDED","OUT_OF_SCOPE_FOR_WORKSTREAM_B_AFTER_TITLE_ABSTRACT_SCREEN","LEVEL_3_DISCOVERY_ONLY","","Structured transcription; source did not expose a native export or total count."
"B-AUDIT-000177","B","supplementary web search","PHASE2-SEARCH-0110","2026-07-31","Pre-trained large language models as surrogates for zero-shot warmstarting of germplasm Bayesian optimization","not completely exposed","2026","10.64898/2026.06.28.735149","https://www.biorxiv.org/content/10.64898/2026.06.28.735149v1","B-10.64898/2026.06.28.735149","TITLE_ABSTRACT_EXCLUDED","OUT_OF_SCOPE_FOR_WORKSTREAM_B_AFTER_TITLE_ABSTRACT_SCREEN","LEVEL_3_DISCOVERY_ONLY","","Structured transcription; source did not expose a native export or total count."
"B-AUDIT-000178","B","supplementary web search","PHASE2-SEARCH-0110","2026-07-31","A General Theory of Hypothesis Tests and Confidence Regions for Sparse High Dimensional Models","Yang Ning; Han Liu","2014","arXiv:1412.8765","https://arxiv.org/abs/1412.8765","B-arxiv:1412.8765","TITLE_ABSTRACT_EXCLUDED","OUT_OF_SCOPE_FOR_WORKSTREAM_B_AFTER_TITLE_ABSTRACT_SCREEN","LEVEL_3_DISCOVERY_ONLY","","Structured transcription; source did not expose a native export or total count."
"B-AUDIT-000179","B","supplementary web search","PHASE2-SEARCH-0110","2026-07-31","Adaptive Stimulus selection for multi-alternative psychometric functions with lapses","Ji Hyun Bak; Jonathan W. Pillow","2017","10.1101/260976","https://www.biorxiv.org/content/10.1101/260976v1.full","B-10.1101/260976","TITLE_ABSTRACT_EXCLUDED","OUT_OF_SCOPE_FOR_WORKSTREAM_B_AFTER_TITLE_ABSTRACT_SCREEN","LEVEL_3_DISCOVERY_ONLY","","Structured transcription; source did not expose a native export or total count."
"B-AUDIT-000180","B","supplementary web search","PHASE2-SEARCH-0110","2026-07-31","Rethinking Data Shapley for Data Selection Tasks: Misleads and Merits","not completely exposed","2024","arXiv:2405.03875","https://arxiv.org/abs/2405.03875","B-arxiv:2405.03875","TITLE_ABSTRACT_EXCLUDED","OUT_OF_SCOPE_FOR_WORKSTREAM_B_AFTER_TITLE_ABSTRACT_SCREEN","LEVEL_3_DISCOVERY_ONLY","","Structured transcription; source did not expose a native export or total count."
"B-AUDIT-000181","B","supplementary web search","PHASE2-SEARCH-0110","2026-07-31","Offset Unlearning for Large Language Models","not completely exposed","2024","arXiv:2404.11045","https://arxiv.org/abs/2404.11045","B-arxiv:2404.11045","TITLE_ABSTRACT_EXCLUDED","OUT_OF_SCOPE_FOR_WORKSTREAM_B_AFTER_TITLE_ABSTRACT_SCREEN","LEVEL_3_DISCOVERY_ONLY","","Structured transcription; source did not expose a native export or total count."
"B-AUDIT-000182","B","supplementary web search","PHASE2-SEARCH-0110","2026-07-31","Industrial Policy for Advanced AI","not completely exposed","2023","arXiv:2302.11436","https://arxiv.org/abs/2302.11436","B-arxiv:2302.11436","TITLE_ABSTRACT_EXCLUDED","OUT_OF_SCOPE_FOR_WORKSTREAM_B_AFTER_TITLE_ABSTRACT_SCREEN","LEVEL_3_DISCOVERY_ONLY","","Structured transcription; source did not expose a native export or total count."
"B-AUDIT-000183","B","supplementary web search","PHASE2-SEARCH-0110","2026-07-31","Divide-and-Conquer Predictive Coding","not completely exposed","2024","arXiv:2408.05834","https://arxiv.org/abs/2408.05834","B-arxiv:2408.05834","TITLE_ABSTRACT_EXCLUDED","OUT_OF_SCOPE_FOR_WORKSTREAM_B_AFTER_TITLE_ABSTRACT_SCREEN","LEVEL_3_DISCOVERY_ONLY","","Structured transcription; source did not expose a native export or total count."
"B-AUDIT-000184","B","supplementary web search","PHASE2-SEARCH-0111","2026-07-31","Optimal experiment design for practical parameter identifiability and model discrimination","Yue Liu; Philip K. Maini; Ruth E. Baker","2026","10.1016/j.mbs.2026.109710","https://www.sciencedirect.com/science/article/pii/S0025556426001008","B-LIU-MAINI-BAKER-2026","FULL_TEXT_INCLUDED","NA","LEVEL_1_LOAD_BEARING","P0051","Structured transcription; source did not expose a native export or total count."
"B-AUDIT-000185","B","supplementary web search","PHASE2-SEARCH-0111","2026-07-31","Optimal experiment design for practical parameter identifiability and model discrimination","Yue Liu; Philip K. Maini; Ruth E. Baker","2025","arXiv:2506.11311","https://arxiv.org/abs/2506.11311","B-LIU-MAINI-BAKER-2026","DUPLICATE","DUPLICATE_OF_B-AUDIT-000184","LEVEL_3_DISCOVERY_ONLY","P0051","Structured transcription; source did not expose a native export or total count."
"B-AUDIT-000186","B","supplementary web search","PHASE2-SEARCH-0111","2026-07-31","Optimal Experiment Design for Practical Parameter Identifiability and Model Discrimination","Yue Liu; Philip K. Maini; Ruth E. Baker","2025","10.2139/ssrn.5377217","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5377217","B-LIU-MAINI-BAKER-2026","DUPLICATE","DUPLICATE_OF_B-AUDIT-000184","LEVEL_3_DISCOVERY_ONLY","P0051","Structured transcription; source did not expose a native export or total count."
"B-AUDIT-000187","B","supplementary web search","PHASE2-SEARCH-0111","2026-07-31","Identifiability of large-scale non-linear dynamic network models applied to the ADM1-case study","not completely exposed","2017","PII:S0025556417300780","https://www.sciencedirect.com/science/article/pii/S0025556417300780","B-pii:s0025556417300780","TITLE_ABSTRACT_EXCLUDED","OUT_OF_SCOPE_FOR_WORKSTREAM_B_AFTER_TITLE_ABSTRACT_SCREEN","LEVEL_3_DISCOVERY_ONLY","","Structured transcription; source did not expose a native export or total count."
"B-AUDIT-000188","B","supplementary web search","PHASE2-SEARCH-0111","2026-07-31","Optimal design of stimulus experiments for robust discrimination of biochemical reaction networks","R. J. Flassig; K. Sundmacher","2012","10.1093/bioinformatics/bts585","https://academic.oup.com/bioinformatics/article/28/23/3089/194080","B-10.1093/bioinformatics/bts585","FULL_TEXT_INCLUDED","NA","LEVEL_1_LOAD_BEARING","P0048","Structured transcription; source did not expose a native export or total count."
"B-AUDIT-000189","B","supplementary web search","PHASE2-SEARCH-0111","2026-07-31","Optimal Input Design for Model Selection in Systems with Cell-to-Cell Variability","not completely exposed","2025","10.1007/978-3-032-01436-8_13","https://link.springer.com/chapter/10.1007/978-3-032-01436-8_13","B-10.1007/978-3-032-01436-8_13","TITLE_ABSTRACT_INCLUDED","NA","LEVEL_3_DISCOVERY_ONLY","","Structured transcription; source did not expose a native export or total count."
"B-AUDIT-000190","B","supplementary web search","PHASE2-SEARCH-0111","2026-07-31","Rationalised experiment design for parameter estimation with sensitivity clustering","not completely exposed","2024","10.1038/s41598-024-75539-2","https://doi.org/10.1038/s41598-024-75539-2","B-10.1038/s41598-024-75539-2","TITLE_ABSTRACT_EXCLUDED","OUT_OF_SCOPE_FOR_WORKSTREAM_B_AFTER_TITLE_ABSTRACT_SCREEN","LEVEL_3_DISCOVERY_ONLY","","Structured transcription; source did not expose a native export or total count."
"B-AUDIT-000191","B","supplementary web search","PHASE2-SEARCH-0111","2026-07-31","A scalable method for parameter identification in kinetic models of metabolism using steady-state data","Shyam Srinivasan; William R. Cluett; Radhakrishnan Mahadevan","2019","10.1093/bioinformatics/btz445","https://academic.oup.com/bioinformatics/article/35/24/5216/5514038","B-10.1093/bioinformatics/btz445","TITLE_ABSTRACT_INCLUDED","NA","LEVEL_3_DISCOVERY_ONLY","","Structured transcription; source did not expose a native export or total count."
"B-AUDIT-000192","B","supplementary web search","PHASE2-SEARCH-0111","2026-07-31","A protocol for dynamic model calibration","not completely exposed","2021","10.1093/bib/bbab387","https://academic.oup.com/bib/article-abstract/doi/10.1093/bib/bbab387/6383562","B-10.1093/bib/bbab387","TITLE_ABSTRACT_INCLUDED","NA","LEVEL_3_DISCOVERY_ONLY","","Structured transcription; source did not expose a native export or total count."
"B-AUDIT-000193","B","supplementary web search","PHASE2-SEARCH-0112","2026-07-31","Optimal experiment design for practical parameter identifiability and model discrimination","Yue Liu; Philip K. Maini; Ruth E. Baker","2026","10.1016/j.mbs.2026.109710","https://ora.ox.ac.uk/objects/uuid:1be2267b-8857-4e2b-bf16-5305ec9737b2","B-LIU-MAINI-BAKER-2026","DUPLICATE","DUPLICATE_OF_P0051","LEVEL_3_DISCOVERY_ONLY","P0051","Structured transcription; source did not expose a native export or total count."
"B-AUDIT-000194","B","supplementary web search","PHASE2-SEARCH-0112","2026-07-31","Optimal experiment design for practical parameter identifiability and model discrimination","Yue Liu; Philip K. Maini; Ruth E. Baker","2026","10.1016/j.mbs.2026.109710","https://www.sciencedirect.com/science/article/pii/S0025556426001008","B-LIU-MAINI-BAKER-2026","DUPLICATE","DUPLICATE_OF_P0051","LEVEL_3_DISCOVERY_ONLY","P0051","Structured transcription; source did not expose a native export or total count."
"B-AUDIT-000195","B","supplementary web search","PHASE2-SEARCH-0112","2026-07-31","Optimal Experiment Design for Practical Parameter Identifiability and Model Discrimination","Yue Liu; Philip K. Maini; Ruth E. Baker","2025","10.2139/ssrn.5377217","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5377217","B-LIU-MAINI-BAKER-2026","DUPLICATE","DUPLICATE_OF_B-AUDIT-000184","LEVEL_3_DISCOVERY_ONLY","P0051","Structured transcription; source did not expose a native export or total count."
"B-AUDIT-000196","B","supplementary web search","PHASE2-SEARCH-0112","2026-07-31","Optimal experiment design for practical parameter identifiability and model discrimination","Yue Liu; Philip K. Maini; Ruth E. Baker","2025","arXiv:2506.11311","https://arxiv.org/abs/2506.11311","B-LIU-MAINI-BAKER-2026","DUPLICATE","DUPLICATE_OF_B-AUDIT-000184","LEVEL_3_DISCOVERY_ONLY","P0051","Structured transcription; source did not expose a native export or total count."
"B-AUDIT-000197","B","supplementary web search","PHASE2-SEARCH-0112","2026-07-31","Model discrimination via designed experiments: discriminating between the terminal and penultimate models on the basis of composition data","not completely exposed","1993","10.1021/ma00080a011","https://pubs.acs.org/doi/10.1021/ma00080a011","B-10.1021/ma00080a011","TITLE_ABSTRACT_INCLUDED","NA","LEVEL_3_DISCOVERY_ONLY","","Structured transcription; source did not expose a native export or total count."
"B-AUDIT-000198","B","supplementary web search","PHASE2-SEARCH-0114","2026-07-31","Optimal design of stimulus experiments for robust discrimination of biochemical reaction networks","R. J. Flassig; K. Sundmacher","2012","10.1093/bioinformatics/bts585","https://pmc.ncbi.nlm.nih.gov/articles/PMC3516143/","B-10.1093/bioinformatics/bts585","DUPLICATE","DUPLICATE_OF_P0048","LEVEL_3_DISCOVERY_ONLY","P0048","Exact-title routing search followed by primary PMC verification."
"B-AUDIT-000199","B","supplementary web search","PHASE2-SEARCH-0114","2026-07-31","Robust Optimal Design of Experiments for Model Discrimination Using an Interactive Software Tool","Johannes Stegmaier; Dominik Skanda; Dirk Lebiedz","2013","10.1371/journal.pone.0055723","https://pmc.ncbi.nlm.nih.gov/articles/PMC3563641/","B-10.1371/journal.pone.0055723","FULL_TEXT_INCLUDED","NA","LEVEL_1_LOAD_BEARING","P0049","Exact-title routing search followed by primary PMC verification."
"B-AUDIT-000200","B","supplementary web search","PHASE2-SEARCH-0114","2026-07-31","Optimal experiment design for model selection in biochemical networks","Joep Vanlier; Christian A. Tiemann; Peter A. J. Hilbers; Natal A. W. van Riel","2014","10.1186/1752-0509-8-20","https://pmc.ncbi.nlm.nih.gov/articles/PMC3946009/","B-10.1186/1752-0509-8-20","FULL_TEXT_INCLUDED","NA","LEVEL_1_LOAD_BEARING","P0050","Exact-title routing search followed by primary PMC verification."
"B-AUDIT-000201","B","PubMed/PMC","PHASE2-SEARCH-0113","2026-07-31","One-shot 13C15N-metabolic flux analysis for simultaneous quantification of carbon and nitrogen flux","Khushboo Borah Slater; Martin Beyß; Ye Xu; Jim Barber; Catia Costa; Jane Newcombe; Axel Theorell; Melanie J. Bailey; Dany J. V. Beste; Johnjoe McFadden; Katharina Nöh","2023","10.15252/msb.202211099","PMID:36705093;PMCID:PMC9996240","B-ONE-SHOT-2023","DUPLICATE","DUPLICATE_OF_P0047","LEVEL_3_DISCOVERY_ONLY","P0047","Exact DOI retrieval; complete PMC text inspected."
"B-AUDIT-000202","B","PMC BioC","PHASE2-SEARCH-0115","2026-07-31","Robust Optimal Design of Experiments for Model Discrimination Using an Interactive Software Tool","Johannes Stegmaier; Dominik Skanda; Dirk Lebiedz","2013","10.1371/journal.pone.0055723","PMCID:PMC3563641","B-10.1371/journal.pone.0055723","DUPLICATE","DUPLICATE_OF_P0049","LEVEL_3_DISCOVERY_ONLY","P0049","Exact PMCID retrieval; complete PMC text inspected."
"B-AUDIT-000203","B","PMC BioC","PHASE2-SEARCH-0116","2026-07-31","Optimal experiment design for model selection in biochemical networks","Joep Vanlier; Christian A. Tiemann; Peter A. J. Hilbers; Natal A. W. van Riel","2014","10.1186/1752-0509-8-20","PMCID:PMC3946009","B-10.1186/1752-0509-8-20","DUPLICATE","DUPLICATE_OF_P0050","LEVEL_3_DISCOVERY_ONLY","P0050","Exact PMCID retrieval; complete PMC text inspected."
